"payment_number";"contract_id";"transaction_date";"payment_id";"payment_date";"order_id";"park_id";"driver_id";"transaction_type";"transaction_id";"amount";"currency"
"4870";"95656/18";"2021-03-23 16:21:00";"230661904";"2021-03-24 05:00:00";"75d34160992b132bb49d9b72dfe003b4";"27926c42b4e64cb8bd63de55e8b55ab6";"605a0516e6644a8c8a323422b749ad6f";"Платный найм";"1032389200_8540754932";"-5,112";"RUB"
"4870";"95656/18";"2021-03-23 16:21:00";"230661904";"2021-03-24 05:00:00";"75d34160992b132bb49d9b72dfe003b4";"27926c42b4e64cb8bd63de55e8b55ab6";"605a0516e6644a8c8a323422b749ad6f";"Дополнительная плата за программное обеспечение";"1032389200_8540754933";"-0,804";"RUB"
"4870";"95656/18";"2021-03-23 16:21:23";"230661904";"2021-03-24 05:00:00";"78975a16b05f238e874498451165f87f";"27926c42b4e64cb8bd63de55e8b55ab6";"89c000b9bc46fdf6f68ef2574908cfa9";"Базовая комиссия без учёта скидок";"1032389200_8540763764";"0";"RUB"
"4870";"95656/18";"2021-03-23 16:22:13";"230661904";"2021-03-24 05:00:00";"52ad7fd03cff121e8fe031cef5dc536c";"27926c42b4e64cb8bd63de55e8b55ab6";"7313f00259f44a71989cc56a6eff8ddb";"Базовая комиссия без учёта скидок";"1032389200_8540781155";"-26,208";"RUB"
"4870";"95656/18";"2021-03-23 16:22:13";"230661904";"2021-03-24 05:00:00";"52ad7fd03cff121e8fe031cef5dc536c";"27926c42b4e64cb8bd63de55e8b55ab6";"7313f00259f44a71989cc56a6eff8ddb";"Плата за использование Яндекс.Про";"1032389200_8540781156";"-1,2";"RUB"
"4870";"95656/18";"2021-03-23 16:22:13";"230661904";"2021-03-24 05:00:00";"52ad7fd03cff121e8fe031cef5dc536c";"27926c42b4e64cb8bd63de55e8b55ab6";"7313f00259f44a71989cc56a6eff8ddb";"Платный найм";"1032389200_8540781157";"-4,368";"RUB"
"4870";"95656/18";"2021-03-23 16:22:13";"230661904";"2021-03-24 05:00:00";"52ad7fd03cff121e8fe031cef5dc536c";"27926c42b4e64cb8bd63de55e8b55ab6";"7313f00259f44a71989cc56a6eff8ddb";"Дополнительная плата за программное обеспечение";"1032389200_8540781158";"-0,804";"RUB"
"4870";"95656/18";"2021-03-23 16:30:26";"230661904";"2021-03-24 05:00:00";"831a803d931b20ffa9d835a18ea28a21";"27926c42b4e64cb8bd63de55e8b55ab6";"1a8cd57c75d049419fce312b3994f7a6";"Базовая комиссия без учёта скидок";"1032389200_8540956488";"-108,432";"RUB"
"4870";"95656/18";"2021-03-23 16:30:26";"230661904";"2021-03-24 05:00:00";"831a803d931b20ffa9d835a18ea28a21";"27926c42b4e64cb8bd63de55e8b55ab6";"1a8cd57c75d049419fce312b3994f7a6";"Плата за использование Яндекс.Про";"1032389200_8540956489";"-1,2";"RUB"
"4870";"95656/18";"2021-03-23 16:30:26";"230661904";"2021-03-24 05:00:00";"831a803d931b20ffa9d835a18ea28a21";"27926c42b4e64cb8bd63de55e8b55ab6";"1a8cd57c75d049419fce312b3994f7a6";"Дополнительная плата за программное обеспечение";"1032389200_8540956490";"-0,804";"RUB"
"4870";"95656/18";"2021-03-23 16:30:56";"230661904";"2021-03-24 05:00:00";"d9f936204bb13eecb6c3ec64dbdcec86";"27926c42b4e64cb8bd63de55e8b55ab6";"6df5f92ac88c4472808ecc05016f0c3b";"Базовая комиссия без учёта скидок";"1032389200_8540967242";"-32,4";"RUB"
"4870";"95656/18";"2021-03-23 16:30:56";"230661904";"2021-03-24 05:00:00";"d9f936204bb13eecb6c3ec64dbdcec86";"27926c42b4e64cb8bd63de55e8b55ab6";"6df5f92ac88c4472808ecc05016f0c3b";"Плата за использование Яндекс.Про";"1032389200_8540967243";"-1,2";"RUB"
"4870";"95656/18";"2021-03-23 16:30:56";"230661904";"2021-03-24 05:00:00";"d9f936204bb13eecb6c3ec64dbdcec86";"27926c42b4e64cb8bd63de55e8b55ab6";"6df5f92ac88c4472808ecc05016f0c3b";"Платный найм";"1032389200_8540967244";"-5,4";"RUB"
"4870";"95656/18";"2021-03-23 16:30:56";"230661904";"2021-03-24 05:00:00";"d9f936204bb13eecb6c3ec64dbdcec86";"27926c42b4e64cb8bd63de55e8b55ab6";"6df5f92ac88c4472808ecc05016f0c3b";"Дополнительная плата за программное обеспечение";"1032389200_8540967245";"-0,804";"RUB"
"4870";"95656/18";"2021-03-23 16:31:28";"230661904";"2021-03-24 05:00:00";"491ecea70a8615feb1ad4c6fb59fbc3d";"27926c42b4e64cb8bd63de55e8b55ab6";"605a0516e6644a8c8a323422b749ad6f";"Базовая комиссия без учёта скидок";"1032389200_8540978825";"-14,256";"RUB"
"4870";"95656/18";"2021-03-23 16:31:28";"230661904";"2021-03-24 05:00:00";"491ecea70a8615feb1ad4c6fb59fbc3d";"27926c42b4e64cb8bd63de55e8b55ab6";"605a0516e6644a8c8a323422b749ad6f";"Плата за использование Яндекс.Про";"1032389200_8540978826";"-1,2";"RUB"
"4870";"95656/18";"2021-03-23 16:31:28";"230661904";"2021-03-24 05:00:00";"491ecea70a8615feb1ad4c6fb59fbc3d";"27926c42b4e64cb8bd63de55e8b55ab6";"605a0516e6644a8c8a323422b749ad6f";"Платный найм";"1032389200_8540978827";"-2,376";"RUB"
"4870";"95656/18";"2021-03-23 16:31:28";"230661904";"2021-03-24 05:00:00";"491ecea70a8615feb1ad4c6fb59fbc3d";"27926c42b4e64cb8bd63de55e8b55ab6";"605a0516e6644a8c8a323422b749ad6f";"Дополнительная плата за программное обеспечение";"1032389200_8540978828";"-0,804";"RUB"
"4870";"95656/18";"2021-03-23 16:31:41";"230661904";"2021-03-24 05:00:00";"ec57db64b5053d658ad4b6a3615ed72d";"27926c42b4e64cb8bd63de55e8b55ab6";"7313f00259f44a71989cc56a6eff8ddb";"Базовая комиссия без учёта скидок";"1032389200_8540983535";"-17,568";"RUB"
